8.064679484461996723e-04 1.293364258216981970e-02 1.346307542326108626e-05 1.346307542326108796e-05 1.440140777281483375e-01 2.881805925700941444e-04 1.805864767126297622e-07 1.805864767126297622e-07 1.805864767126298416e-07 1.805864767126298416e-07 8.369529921739025102e-01 4.967038232764162987e-03 4.967873374461227742e-06 4.967873374461227742e-06 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712762253e-09 2.062312035712762253e-09 2.062312035712762253e-09 2.062312035712762667e-09
8.064679484461997807e-04 1.293364258216981970e-02 1.346307542326108965e-05 1.346307542326109134e-05 1.440140777281483653e-01 2.881805925700941986e-04 1.805864767126297886e-07 1.805864767126297886e-07 1.805864767126298680e-07 1.805864767126298680e-07 4.967038232764162987e-03 8.369529921739025102e-01 4.967873374461227742e-06 4.967873374461227742e-06 2.062312035712761426e-09 2.062312035712761426e-09 2.062312035712761426e-09 2.062312035712761426e-09 2.062312035712762253e-09 2.062312035712762253e-09 2.062312035712762253e-09 2.062312035712762667e-09
8.064679484461996723e-04 1.293364258216982317e-02 1.346307542326108626e-05 1.346307542326108796e-05 2.881805925700941444e-04 1.440140777281483653e-01 1.805864767126297622e-07 1.805864767126297622e-07 1.805864767126298416e-07 1.805864767126298416e-07 4.967873374461229436e-06 4.967873374461230283e-06 8.369529921739026213e-01 4.967038232764163855e-03 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712762253e-09 2.062312035712762667e-09 2.062312035712762253e-09 2.062312035712762667e-09
8.064679484461996723e-04 1.293364258216982143e-02 1.346307542326108626e-05 1.346307542326108796e-05 2.881805925700941444e-04 1.440140777281483653e-01 1.805864767126297357e-07 1.805864767126297357e-07 1.805864767126298151e-07 1.805864767126298151e-07 4.967873374461229436e-06 4.967873374461230283e-06 4.967038232764162987e-03 8.369529921739026213e-01 2.062312035712761012e-09 2.062312035712761426e-09 2.062312035712761426e-09 2.062312035712761426e-09 2.062312035712762253e-09 2.062312035712762253e-09 2.062312035712762253e-09 2.062312035712762667e-09
8.064679484462001060e-04 1.346307542326109473e-05 1.293364258216982143e-02 1.346307542326108287e-05 1.805864767126298151e-07 1.805864767126298680e-07 1.440140777281483653e-01 2.881805925700942528e-04 1.805864767126297886e-07 1.805864767126297622e-07 2.062312035712758117e-09 2.062312035712757704e-09 2.062312035712758117e-09 2.062312035712758531e-09 8.369529921739027323e-01 4.967038232764163855e-03 4.967873374461231977e-06 4.967873374461232824e-06 2.062312035712760599e-09 2.062312035712761012e-09 2.062312035712760599e-09 2.062312035712761012e-09
8.064679484462001060e-04 1.346307542326109304e-05 1.293364258216981970e-02 1.346307542326108287e-05 1.805864767126297886e-07 1.805864767126298416e-07 1.440140777281483375e-01 2.881805925700941986e-04 1.805864767126297886e-07 1.805864767126297622e-07 2.062312035712758117e-09 2.062312035712757704e-09 2.062312035712758117e-09 2.062312035712758531e-09 4.967038232764162987e-03 8.369529921739026213e-01 4.967873374461231977e-06 4.967873374461231977e-06 2.062312035712760599e-09 2.062312035712760599e-09 2.062312035712760599e-09 2.062312035712760599e-09
8.064679484462001060e-04 1.346307542326109643e-05 1.293364258216982143e-02 1.346307542326108457e-05 1.805864767126297886e-07 1.805864767126298416e-07 2.881805925700941986e-04 1.440140777281483653e-01 1.805864767126297357e-07 1.805864767126297092e-07 2.062312035712758117e-09 2.062312035712757704e-09 2.062312035712758117e-09 2.062312035712758531e-09 4.967873374461231977e-06 4.967873374461231977e-06 8.369529921739026213e-01 4.967038232764163855e-03 2.062312035712760599e-09 2.062312035712760599e-09 2.062312035712760599e-09 2.062312035712761012e-09
8.064679484461999975e-04 1.346307542326109643e-05 1.293364258216982143e-02 1.346307542326108457e-05 1.805864767126297622e-07 1.805864767126298151e-07 2.881805925700942528e-04 1.440140777281483653e-01 1.805864767126297092e-07 1.805864767126297092e-07 2.062312035712758117e-09 2.062312035712757704e-09 2.062312035712758117e-09 2.062312035712758531e-09 4.967873374461231130e-06 4.967873374461231130e-06 4.967038232764162987e-03 8.369529921739026213e-01 2.062312035712760185e-09 2.062312035712760599e-09 2.062312035712760185e-09 2.062312035712760599e-09
8.064679484462003228e-04 1.346307542326109643e-05 1.346307542326108457e-05 1.293364258216982317e-02 1.805864767126299210e-07 1.805864767126300533e-07 1.805864767126298416e-07 1.805864767126298416e-07 1.440140777281483653e-01 2.881805925700942528e-04 2.062312035712760599e-09 2.062312035712760185e-09 2.062312035712760599e-09 2.062312035712761426e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712761426e-09 2.062312035712761426e-09 8.369529921739027323e-01 4.967038232764162987e-03 4.967873374461233671e-06 4.967873374461235365e-06
8.064679484462003228e-04 1.346307542326109643e-05 1.346307542326108457e-05 1.293364258216982317e-02 1.805864767126298945e-07 1.805864767126300533e-07 1.805864767126298416e-07 1.805864767126298416e-07 1.440140777281483375e-01 2.881805925700941986e-04 2.062312035712760185e-09 2.062312035712759771e-09 2.062312035712760185e-09 2.062312035712761012e-09 2.062312035712760599e-09 2.062312035712760599e-09 2.062312035712761012e-09 2.062312035712761012e-09 4.967038232764162120e-03 8.369529921739026213e-01 4.967873374461232824e-06 4.967873374461234518e-06
8.064679484462006481e-04 1.346307542326109812e-05 1.346307542326108796e-05 1.293364258216982490e-02 1.805864767126299739e-07 1.805864767126300269e-07 1.805864767126298945e-07 1.805864767126298945e-07 2.881805925700942528e-04 1.440140777281483375e-01 2.062312035712760185e-09 2.062312035712760185e-09 2.062312035712760185e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712760599e-09 2.062312035712761012e-09 2.062312035712761012e-09 4.967873374461232824e-06 4.967873374461234518e-06 8.369529921739027323e-01 4.967038232764162987e-03
8.064679484462006481e-04 1.346307542326109812e-05 1.346307542326108796e-05 1.293364258216982317e-02 1.805864767126299474e-07 1.805864767126300004e-07 1.805864767126298945e-07 1.805864767126298945e-07 2.881805925700942528e-04 1.440140777281483653e-01 2.062312035712760599e-09 2.062312035712760185e-09 2.062312035712760599e-09 2.062312035712761012e-09 2.062312035712761012e-09 2.062312035712760599e-09 2.062312035712761012e-09 2.062312035712761012e-09 4.967873374461232824e-06 4.967873374461234518e-06 4.967038232764162987e-03 8.369529921739027323e-01
